white,black,result,time,illegal_move,moves,fen,white_elo,black_elo,eval
gpt-3.5-turbo-instruct,stockfish,0,79.51078439000003,No valid suggestions: ||6) (Press [Enter,"['d2d4', 'e7e6', 'g1f3', 'd7d5', 'c1g5', 'g8f6', 'e2e3', 'c7c5', 'c2c3', 'f8e7', 'f1d3', 'd8b6', 'd1c1', 'b8c6', 'e1g1', 'a7a5', 'b1d2', 'a5a4', 'f1e1', 'h7h6', 'g5h4', 'g7g5', 'h4g3', 'e8g8', 'f3e5', 'f6d7', 'd2f3', 'a4a3', 'b2b3', 'g8g7', 'h2h3', 'd7e5', 'f3e5', 'c6e5', 'g3e5', 'g7g8', 'f2f4', 'f7f6', 'e5f6', 'e7f6', 'c1c2', 'b6d8', 'd4c5', 'g5f4', 'e3f4', 'd8a5', 'c2e2', 'a5c3', 'e2h5', 'c3d3']",r1b2rk1/1p6/4pb1p/2Pp3Q/5P2/pP1q3P/P5P1/R3R1K1 w - - 0 26,2450,2450,"{'type': 'cp', 'value': -578}"
gpt-3.5-turbo-instruct,stockfish,0,76.6983378509999,"No valid suggestions: || Qxc7 Ra1+
| Re1 Qd3
","['e2e4', 'd7d6', 'd2d4', 'a7a6', 'f1c4', 'e7e6', 'g1f3', 'd6d5', 'e4d5', 'f8b4', 'c2c3', 'e6d5', 'd1a4', 'b8c6', 'c4b5', 'b4d6', 'e1g1', 'c8d7', 'c1g5', 'a6b5', 'a4a8', 'd8a8', 'f1e1', 'd7e6', 'b1d2', 'h7h6', 'g5h4', 'g8f6', 'f3e5', 'd6e5', 'd4e5', 'f6h7', 'd2f3', 'd5d4', 'c3d4', 'e6d5', 'a1c1', 'e8g8', 'f3d2', 'f8e8', 'h4g3', 'c6d4', 'f2f4', 'a8a2', 'c1b1', 'd4f5', 'g3f2', 'a2a4', 'd2e4', 'd5e4', 'b1d1', 'a4c4', 'd1d7', 'e8a8', 'h2h3', 'e4c2', 'e1e2', 'c4e2']",r5k1/1ppR1ppn/7p/1p2Pn2/5P2/7P/1Pb1qBP1/6K1 w - - 0 30,2450,2450,"{'type': 'mate', 'value': -9}"
stockfish,gpt-3.5-turbo-instruct,1,48.38667860999999,No valid suggestions: |,"['e2e4', 'c7c5', 'a2a4', 'b8c6', 'g1f3', 'd7d6', 'f1b5', 'c8d7', 'e1g1', 'g7g6', 'f1e1', 'f8g7', 'c2c3', 'g8f6', 'h2h3', 'e8g8', 'd2d4', 'c5d4', 'f3d4', 'a8c8', 'd4f3', 'a7a6', 'b5f1', 'e7e5', 'd1d6']",2rq1rk1/1p1b1pbp/p1nQ1np1/4p3/P3P3/2P2N1P/1P3PP1/RNB1RBK1 b - - 0 13,2450,2450,"{'type': 'cp', 'value': 131}"
gpt-3.5-turbo-instruct,stockfish,0,76.61380881700006,No valid suggestions: |0-0 Qxf3|| |30,"['e2e4', 'e7e5', 'g1f3', 'g8f6', 'd2d4', 'd7d6', 'd4e5', 'f6e4', 'd1d5', 'f7f5', 'b1c3', 'c7c6', 'd5b3', 'd6d5', 'c1g5', 'e4g5', 'f3g5', 'd8g5', 'f1e2', 'g5h6', 'e1g1', 'h6e6', 'e2h5', 'g7g6', 'h5f3', 'd5d4', 'c3d5', 'c6d5', 'f3d5', 'e6b6', 'd5f7', 'e8d8', 'b3d5', 'b8d7', 'e5e6', 'b6c5', 'd5f3', 'd7f6', 'f7g6', 'h7g6', 'c2c3', 'f8d6', 'c3d4', 'c5b4', 'h2h3', 'd8e8', 'f1e1', 'e8e7', 'd4d5', 'b4c5', 'a1d1', 'b7b6', 'a2a3', 'c8a6', 'b2b4', 'c5c2', 'd1c1', 'c2d3']",r6r/p3k3/bp1bPnp1/3P1p2/1P6/P2q1Q1P/5PP1/2R1R1K1 w - - 3 30,2450,2450,"{'type': 'cp', 'value': -771}"
stockfish,gpt-3.5-turbo-instruct,1,22.013724805000038,No valid suggestions: |,"['g1f3', 'g8f6', 'c2c4', 'e7e6', 'd2d4', 'd7d5', 'b1c3', 'b8d7', 'c1f4', 'f8e7', 'c3b5']",r1bqk2r/pppnbppp/4pn2/1N1p4/2PP1B2/5N2/PP2PPPP/R2QKB1R b KQkq - 5 6,2500,2500,"{'type': 'cp', 'value': 38}"
gpt-3.5-turbo-instruct,stockfish,0,91.33987624600013,No valid suggestions: |,"['c2c4', 'b8c6', 'd2d4', 'e7e6', 'e2e4', 'd7d5', 'e4d5', 'f8b4', 'c1d2', 'e6d5', 'd2b4', 'c6b4', 'c4c5', 'd8h4', 'g1f3', 'h4f6', 'b1c3', 'g8e7', 'a2a3', 'b4a6', 'h2h3', 'c8d7', 'f1d3', 'e8g8', 'e1g1', 'a6b8', 'f1e1', 'b8c6', 'b2b4', 'h7h6', 'd3c2', 'd7e6', 'f3e5', 'c6e5', 'd4e5', 'f6f4', 'd1d3', 'e6f5', 'd3e2', 'c7c6', 'c2f5', 'f4f5', 'a1d1', 'f8e8', 'b4b5', 'a8d8', 'b5c6', 'b7c6', 'e2a6', 'd8b8', 'd1d3', 'e7g6', 'a6c6', 'f5d3', 'c3d5', 'e8c8', 'c6g6', 'f7g6', 'd5e7', 'g8f7', 'e7c8', 'f7f8', 'e5e6', 'b8c8']",2r2k2/p5p1/4P1pp/2P5/8/P2q3P/5PP1/4R1K1 w - - 0 33,2500,2500,"{'type': 'cp', 'value': -576}"
stockfish,gpt-3.5-turbo-instruct,1,71.79145967900013,No valid suggestions: |,"['e2e4', 'g8f6', 'd2d3', 'd7d5', 'e4e5', 'f6d7', 'd3d4', 'c7c5', 'e5e6', 'f7e6', 'g1f3', 'c5d4', 'f3d4', 'd7f6', 'f1b5', 'b8c6', 'd4c6', 'b7c6', 'b5c6', 'c8d7', 'c6a8', 'd8a8', 'd1d4', 'g7g6', 'e1g1', 'f8g7', 'c1e3', 'e8g8', 'd4a7', 'a8a7', 'e3a7', 'f6e4', 'c2c3', 'd7b5', 'f1e1']",5rk1/B3p1bp/4p1p1/1b1p4/4n3/2P5/PP3PPP/RN2R1K1 b - - 2 18,2500,2500,"{'type': 'cp', 'value': 342}"
stockfish,gpt-3.5-turbo-instruct,1,75.95742311999993,No valid suggestions: | |,"['e2e4', 'c7c5', 'g1f3', 'b8c6', 'b1c3', 'g8f6', 'a2a3', 'd7d5', 'e4d5', 'f6d5', 'f1c4', 'd5b6', 'c4b5', 'c8d7', 'e1g1', 'e7e6', 'd2d3', 'f8e7', 'b5c6', 'd7c6', 'f3e5', 'd8c7', 'd1h5', 'e8g8', 'e5c6', 'c7c6', 'f1d1', 'f8d8', 'c1g5', 'e7g5', 'h5g5', 'c5c4', 'g5h4', 'a8c8', 'd3c4', 'b6c4', 'd1d8']",2rR2k1/pp3ppp/2q1p3/8/2n4Q/P1N5/1PP2PPP/R5K1 b - - 0 19,2500,2500,"{'type': 'cp', 'value': 734}"
gpt-3.5-turbo-instruct,stockfish,0,96.00457703899997,No valid suggestions: |,"['e2e4', 'c7c6', 'd2d4', 'd7d5', 'b1c3', 'g7g6', 'e4e5', 'd8c7', 'c1f4', 'c8f5', 'g2g4', 'f5e6', 'g1f3', 'e6g4', 'h2h3', 'g4h5', 'f1e2', 'h7h6', 'e1g1', 'h5f3', 'e2f3', 'h6h5', 'c3e2', 'e7e6', 'c2c4', 'd5c4', 'a1c1', 'f8h6', 'f4h6', 'g8h6', 'd1d2', 'b8a6', 'd2g5', 'c7d7', 'f1d1', 'h6f5', 'c1c4', 'a6c7', 'e2c3', 'c7d5', 'c3e4', 'd7e7', 'e4f6', 'd5f6', 'e5f6', 'e7d7', 'd4d5', 'c6d5', 'c4c1', 'a8d8', 'd1e1', 'e8f8', 'c1c2', 'd7d6', 'e1d1', 'b7b6', 'g1g2', 'd8e8', 'c2e2', 'd6c7', 'd1c1', 'f5h4']",4rk1r/p1q2p2/1p2pPp1/3p2Qp/7n/5B1P/PP2RPK1/2R5 w - - 6 32,2500,2500,"{'type': 'cp', 'value': -267}"
gpt-3.5-turbo-instruct,stockfish,0,85.46306966500015,No valid suggestions: |,"['d2d4', 'g8f6', 'g1f3', 'd7d5', 'c1f4', 'c8f5', 'e2e3', 'c7c6', 'f4g3', 'e7e6', 'f1e2', 'b8d7', 'e1g1', 'f6e4', 'g3h4', 'g7g5', 'h4g3', 'e4g3', 'h2g3', 'h7h5', 'b1d2', 'f8d6', 'c2c4', 'a8b8', 'a2a3', 'h5h4', 'g3h4', 'g5g4', 'f3g5', 'd8e7', 'g2g3', 'f7f6', 'e3e4', 'f6g5', 'e4f5', 'd7f6', 'e2g4', 'g5h4', 'g3h4', 'h8g8', 'f2f3', 'f6g4', 'f3g4', 'e7h4', 'd1e2', 'g8g4']",1r2k3/pp6/2pbp3/3p1P2/2PP2rq/P7/1P1NQ3/R4RK1 w - - 0 24,2550,2550,"{'type': 'mate', 'value': -3}"
stockfish,gpt-3.5-turbo-instruct,1,85.08637733399974,No valid suggestions: |,"['c2c4', 'g8f6', 'd2d4', 'g7g6', 'g1f3', 'f8g7', 'b1c3', 'e8g8', 'e2e4', 'd7d6', 'c1e3', 'b8d7', 'f1e2', 'e7e5', 'd1c2', 'f8e8', 'd4d5', 'a7a5', 'a1d1', 'f6g4', 'e3g5', 'f7f6', 'g5d2', 'g4h6', 'h2h4', 'h6g4', 'f3g1', 'd7c5', 'f2f3', 'g4h6', 'g1h3', 'h6f7', 'g2g4', 'f6f5', 'h3g5', 'g7f6', 'e4f5', 'g6f5', 'g4f5', 'f6g5', 'h4g5', 'f7g5', 'h1h5', 'h7h6', 'h5h6', 'g8g7', 'h6g6']",r1bqr3/1pp3k1/3p2R1/p1nPpPn1/2P5/2N2P2/PPQBB3/3RK3 b - - 2 24,2550,2550,"{'type': 'cp', 'value': 748}"
gpt-3.5-turbo-instruct,stockfish,0,85.99058330600019,No valid suggestions: |,"['d2d4', 'g8f6', 'c2c4', 'c7c6', 'b1c3', 'd7d5', 'g1f3', 'd5c4', 'a2a4', 'c8g4', 'e2e3', 'e7e6', 'f1c4', 'a7a5', 'e1g1', 'f8b4', 'h2h3', 'g4f5', 'd1e2', 'b8d7', 'f1d1', 'e8g8', 'f3d2', 'h7h6', 'e3e4', 'f5g6', 'e2f3', 'e6e5', 'd2f1', 'e5d4', 'd1d4', 'd8e7', 'c1e3', 'a8e8', 'f1d2', 'b4c5', 'd4d3', 'd7e5', 'f3g3', 'e5d3', 'c4d3', 'f6h5', 'g3g4', 'c5e3', 'f2e3', 'e7d8', 'g4e2', 'e8e6', 'a1d1', 'h5g3', 'e2f3', 'g6h5']",3q1rk1/1p3pp1/2p1r2p/p6b/P3P3/2NBPQnP/1P1N2P1/3R2K1 w - - 7 27,2550,2550,"{'type': 'cp', 'value': -534}"
gpt-3.5-turbo-instruct,stockfish,0,102.18816961900029,"No valid suggestions: |Qe7 Kg8
|| Qh6+ Kg8","['d2d4', 'd7d5', 'c2c4', 'c7c6', 'g1f3', 'g8f6', 'b1c3', 'g7g6', 'c1f4', 'd8a5', 'f3d2', 'f6h5', 'f4e5', 'f8g7', 'e5g7', 'h5g7', 'c4d5', 'c6d5', 'd1b3', 'e7e6', 'e2e4', 'e8g8', 'e4d5', 'b8a6', 'a2a3', 'e6d5', 'b3d5', 'a5d5', 'c3d5', 'f8e8', 'f1e2', 'e8d8', 'd5f6', 'g8h8', 'e1g1', 'a6c7', 'd2e4', 'g7e6', 'e4c3', 'h8g7', 'f6d7', 'c8d7', 'a1d1', 'e6f8', 'd4d5', 'a8c8', 'f1e1', 'h7h5', 'd5d6', 'c7e8', 'e2b5', 'a7a6', 'b5d7', 'f8d7', 'd1b1', 'd7b8', 'c3d5', 'd8d6', 'd5f4', 'b7b5', 'g2g3', 'b5b4', 'a3b4', 'c8d8', 'b1c1', 'h5h4', 'g3h4', 'e8f6', 'e1e7', 'f6d5', 'f4g6', 'd5e7', 'g6e7', 'g7f8', 'e7f5', 'd6d5', 'f5e3', 'd5d2', 'c1c5', 'f7f6', 'h4h5', 'f8f7', 'h2h4', 'd2d6', 'e3c4', 'd6d5', 'h5h6', 'd5d1', 'g1g2', 'd1d3', 'h6h7', 'f7g7', 'h7h8q', 'g7h8', 'c4d6', 'd8d6']",1n5k/8/p2r1p2/2R5/1P5P/3r4/1P3PK1/8 w - - 0 49,2550,2550,"{'type': 'cp', 'value': -562}"
gpt-3.5-turbo-instruct,stockfish,0,64.77945561100023,No valid suggestions: |,"['e2e4', 'c7c6', 'd2d4', 'e7e6', 'b1c3', 'd7d5', 'e4e5', 'a7a6', 'f2f4', 'c6c5', 'g1f3', 'd8b6', 'c1e3', 'c8d7', 'd4c5', 'f8c5', 'e3c5', 'b6c5', 'f3g5', 'b8c6', 'd1h5', 'c5e3', 'e1d1', 'g8h6', 'h5h4', 'e3d4', 'd1c1', 'h6f5', 'h4e1', 'd4f4', 'c1b1', 'f4g5']",r3k2r/1p1b1ppp/p1n1p3/3pPnq1/8/2N5/PPP3PP/RK2QB1R w kq - 0 17,2550,2550,"{'type': 'cp', 'value': -631}"
